,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
47,480,140.46376024884682,145.21249452855514,135.24999514171645,142.06049166666654,148.0916666666667,136.125,119.1859354814066,137.11875
48,490,139.67380113389768,144.0983408794612,135.6984181146105,140.00696734693878,144.4387755102041,135.4877551020408,118.42851467596594,135.0265306122449
49,500,141.49956248369995,146.2733095799295,136.44205552145436,142.34820400000015,147.15599999999998,135.886,120.5424081485092,137.406
50,510,143.11673569638987,146.81469898634091,138.8755457599826,143.61363529411798,148.47843137254898,138.12352941176465,123.06937559155179,138.70588235294116
51,520,139.35332856293647,143.45264970236644,134.98820156345516,139.7461576923077,144.39807692307693,134.77307692307699,118.96212294334029,134.79615384615383
52,530,143.69412426380893,147.71924715430862,139.42771219937143,144.56348867924513,149.10000000000002,140.12830188679243,124.00435529909453,139.59622641509432
53,540,141.2636893546798,145.1188679663363,136.97968056975878,141.75781666666677,145.85185185185185,137.09074074074078,121.51743628241147,136.82407407407408
54,550,142.56354404178526,146.29969737214213,138.21424297050078,143.38022181818172,148.24181818181825,138.2836363636364,122.89571243279607,138.37454545454545
55,560,140.4244859658709,144.74084425041852,136.1043398368294,141.0507625000001,145.30714285714282,136.31071428571428,120.61118142004008,136.04285714285714
56,570,141.2692351949528,144.89391796539064,137.41648327138978,141.8040631578948,146.0140350877193,137.78421052631575,121.83828319495474,136.81578947368422
57,580,140.8757811336607,145.1217238875139,135.19976975156885,141.61143103448276,146.51379310344825,135.49310344827586,121.46405473892176,136.56034482758625
58,590,138.93980216523235,142.41808886498876,135.05198827704152,139.59165254237294,143.76610169491528,134.4728813559322,119.57173340105365,134.59152542372883
59,600,141.2378515682228,145.0474011697907,136.75565751318243,141.56513499999986,146.8766666666667,136.42333333333332,122.29084313711387,136.53166666666667
60,610,140.65046252217672,144.33293517755263,136.5936506463597,141.13069180327858,145.80491803278682,135.90491803278687,121.76827279310304,136.09672131147542
61,620,138.89688044028432,143.11461136552936,134.32214626712297,139.19607258064516,144.78387096774193,134.091935483871,119.88965116861463,134.14193548387095
62,630,141.11660243640407,145.90579532461436,137.03509979625966,141.96944761904754,147.85396825396828,137.66666666666669,122.47860927320315,136.94603174603174
