,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
17,180,139.66877252999205,146.27811598262616,131.4522692089806,139.69265555555558,146.66666666666663,130.97777777777776,116.32558079987061,134.73888888888885
18,190,141.69028234338853,148.18765233864798,135.9764887733216,142.69047368421064,150.2052631578947,135.56842105263155,119.19866450597873,137.6526315789474
19,200,140.78254695486848,147.61079416724004,132.86130815436871,141.99895500000028,151.76500000000004,133.19999999999996,118.21166413871259,137.025
20,210,141.51644180305817,147.70357910172325,135.55681703000718,142.67958571428545,149.7809523809524,135.5809523809524,119.90035075916626,137.73333333333335
21,220,145.9992013385255,154.78738466458074,138.96152527478404,146.34401363636368,154.6909090909091,138.63181818181812,121.23972882279347,141.33636363636361
22,230,138.22973215007107,144.34756635831582,131.97114106637943,138.56129130434803,145.83913043478265,131.46086956521742,116.48944571831994,133.57391304347826
23,240,140.2548445384103,146.63082527866374,134.35710389563133,141.21959166666662,148.97083333333336,134.475,119.05418374323851,136.19583333333333
24,250,141.81138461906002,146.95429803032422,136.4073327227455,143.83189199999998,150.764,137.17200000000003,120.8481498131819,138.85399999999998
25,260,139.9277132722729,145.68699547856335,134.60543402876345,141.13076538461547,148.37307692307692,134.54999999999998,120.20634060723359,136.09230769230768
26,270,140.46485453852517,145.43593082811753,134.86296279104036,141.05081111111116,148.1444444444445,134.25185185185188,120.0704780339534,136.05925925925925
27,280,139.3553837725323,145.68874345096867,132.7233334904024,141.55780000000004,148.4535714285714,134.4035714285714,118.8299129189782,136.54999999999998
28,290,143.52467473636736,148.36710909231925,138.345175799717,145.21700344827596,151.72758620689655,137.96551724137933,124.32241173092643,140.24827586206897
29,300,141.3323836267398,146.72180394367837,136.64577069165625,141.80881999999997,148.22000000000003,135.55333333333337,122.33891980802237,136.84
30,310,141.07088221974092,146.3250519794946,135.87517782045714,141.67419677419346,148.09032258064514,135.70322580645163,121.7710942324522,136.70587096774193
31,320,138.17431961832565,143.0452535718229,132.79078387284892,139.09697500000001,144.47812499999998,132.353125,119.37514851749653,134.01875
