,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
70,710,140.52883972791415,143.49125824011688,137.65949388695583,141.2927489838353,146.68116812691687,137.046429688329,126.97675970348561,136.45100000000002
71,720,140.50832349415128,143.3038471113603,137.0648032497548,141.31597572301885,145.7727010350759,136.26595605782154,127.03734339584847,136.45100000000002
72,730,140.54074791284157,143.31942249020278,136.91828121871043,141.3253817022622,145.62163496802495,136.43380850414707,127.09666397713919,136.45100000000002
73,740,140.52575099816306,143.2995897528968,137.55165031694705,141.31103940975515,145.85115019720027,136.44733648473692,127.15476905380655,136.45100000000002
74,750,140.56537179357585,144.5068176545623,136.9175841608268,141.36204828213172,147.1599432025517,137.26398373997196,127.21173963399136,136.45100000000002
75,760,140.5643796498942,144.2226664334009,137.13512775348642,141.3387867877254,146.5427439228929,136.70332961780323,127.26763331624176,136.45100000000002
76,770,140.52533745861592,143.5038477153757,137.65432869406771,141.29697343947544,145.9510332166077,136.97419767943347,127.32239983448956,136.45100000000002
77,780,140.5739052404639,143.88894978458694,137.56354034713382,141.36807860093728,146.1566181086706,136.9874885972654,127.37611685773027,136.45100000000002
78,790,140.51008499412595,143.38709764746852,137.52876853798426,141.281147750119,145.5846624374799,137.30528174904433,127.42881774337278,136.45100000000002
79,800,140.5680401253375,143.33724221454588,137.3605895263911,141.36269434687878,145.69250690873668,136.8469651084144,127.48053023630582,136.45100000000002
80,810,140.57005749660033,143.69877573086723,137.6133384548591,141.3736863387444,145.6274059129316,136.9597847343485,127.53129383778074,136.45100000000002
81,820,140.58462611410883,143.84615898084775,138.03349841271313,141.34814888416074,145.69051821073805,137.49648482999086,127.58113638220675,136.45100000000002
82,830,140.58602048938084,143.33855128951518,137.57787016325761,141.35138374577167,145.82088326633246,136.20353213657148,127.63005480419707,136.45100000000002
83,840,140.5423565914184,143.1888869255066,136.7707392650978,141.32246991492747,145.09222596657742,136.30589147506115,127.67815083929584,136.45100000000002
84,850,140.57754249258116,143.39536693223408,137.43272375719476,141.29855592400713,146.10155340455938,137.14830843085562,127.7253754627533,136.45100000000002
85,860,140.5920300742558,143.51795744737248,137.56092556811728,141.36163054155924,145.27675016015027,137.6132808539952,127.77177205511376,136.45100000000002
86,870,140.63759350292415,143.36859279191944,137.54588928185635,141.4056085110773,144.86789256278325,137.26389921621944,127.81737124904797,136.45100000000002
87,880,140.54038355301697,143.16650725757728,137.3401404801994,141.32175071390148,145.57088989396243,137.33094684710377,127.8622266842204,136.45100000000002
88,890,140.6125159206699,143.42151823155888,137.78569882627716,141.3660735460877,146.02058195796343,137.2616125549818,127.90631722089094,136.45100000000002
89,900,140.59287451454017,143.05381947485557,137.5872521054157,141.34409661822053,145.06656498675295,137.1710025949645,127.94967719037345,136.45100000000002
90,910,140.56866436500079,143.8299130498101,137.65509651910037,141.3643283418321,145.6773434308624,136.67043286502013,127.99231659339125,136.45100000000002
91,920,140.58962167213392,143.66085778850032,137.83218567013319,141.3650861693407,144.97986472159008,138.00093760037464,128.03427927329457,136.45100000000002
92,930,140.62700428987668,143.18095542404697,137.77102877617227,141.41237700531886,145.14175672493133,137.6157767020556,128.07555050443338,136.45100000000002
93,940,140.61342217061267,143.80301561462161,137.78884300305765,141.3876788220853,145.6526899609577,138.0172018124965,128.1161886033574,136.45100000000002
94,950,140.60145071305675,143.18459680884803,137.94697587024163,141.3644551656624,144.99297133665712,137.62572621828315,128.15616329623245,136.45100000000002
95,960,140.57998057565501,143.20387703368874,138.10960498036127,141.35005079104263,145.1794754999998,137.19123555383635,128.19552850707876,136.45100000000002
96,970,140.57854550399983,143.1099410585849,137.92269947807156,141.34762300997994,145.84816442159476,136.76315458941613,128.23428453150535,136.45100000000002
97,980,140.64924660749088,143.03811586584865,138.04364025210032,141.38740630485066,145.5632927081162,137.8464738326766,128.27246137365125,136.45100000000002
98,990,140.6519406482378,143.33483401056677,137.87063194473538,141.40697353199766,146.28336436171324,137.747365189952,128.31007478313794,136.45100000000002
99,1000,140.6858588940876,143.50007513610012,138.19608698681822,141.44998028987743,145.14673597811537,137.7872769451144,128.34711049624906,136.45100000000002
