,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
48,490,140.7160292407029,144.24517762836317,136.64928260061157,141.24740241639333,146.1739381552932,136.04684659233573,120.14902438521582,136.45100000000002
49,500,140.72184339583504,145.225756784576,136.8655964650464,141.27104862926012,146.9003378156075,136.27106300060484,120.33807617818277,136.45100000000002
50,510,140.77438889735876,145.03086075321235,136.73688570593828,141.35649897428033,146.9029083140445,136.03020035288438,120.52076873224713,136.45100000000002
51,520,140.70874595125602,144.6107045711846,136.68925054978763,141.22840389701017,145.98874681680718,136.30088970904143,120.69745354321469,136.45100000000002
52,530,140.77587808845698,144.79144899169728,136.51783512918763,141.30965009906194,146.26524074918223,135.64055419199613,120.86844642371904,136.45100000000002
53,540,140.69203370597842,144.26893641306717,136.27682618245456,141.21919617119917,146.38884368746352,136.24432589529619,121.034040559044,136.45100000000002
54,550,140.7817671936104,144.8718614098815,136.47746789291187,141.32566912298486,147.24496225887984,136.6556101814586,121.19448874990596,136.45100000000002
55,560,140.7219933780657,144.99838801188798,136.96674084781978,141.24034073284204,146.8418249985886,136.29967933455433,121.35008135351731,136.45100000000002
56,570,140.71650255986975,144.5699973988642,134.97119814773134,141.22683372214976,146.06328761924618,134.31408884771415,121.50103702159716,136.45100000000002
57,580,140.7221099367546,144.43850179814103,136.55278729982496,141.24799511230052,145.70911153409955,136.06292241465928,121.64759134600325,136.45100000000002
58,590,140.73403313417987,144.01350466478615,136.66626898753546,141.30871445379947,146.95652752303437,136.53548393565922,121.78995899206004,136.45100000000002
59,600,140.79231489267602,144.18938440058218,136.96694982286212,141.3611155844936,145.90348483464606,136.64206123065904,121.92829336053225,136.45100000000002
60,610,140.70706264007427,146.9487586364309,136.00355210188584,141.23477269774102,148.8878388489747,135.07603841987986,122.06279935356065,136.45100000000002
61,620,140.76838304848746,145.22471628940414,137.10699578088756,141.3072552546418,146.7371514897286,136.73930153109552,122.19365065698794,136.45100000000002
62,630,140.76641527050987,144.41253076222745,136.4098590831641,141.30668399039402,145.6419401679741,135.86409215685532,122.3209921713187,136.45100000000002
63,640,140.7989688951524,144.3795785835663,136.41052310508354,141.35045347696294,145.86872749624902,135.46028123056644,122.44499335142669,136.45100000000002
