,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
14,150,139.94658807471765,145.78072317895226,134.41952467584707,140.73443339924688,150.31514949037472,131.42922126990905,115.36777973162467,136.45100000000002
15,160,139.89559079722767,146.56003989666578,132.42787349736363,140.72565969732983,151.63110940271466,130.53824808153945,116.06733775087392,136.45100000000002
16,170,140.04279593849532,146.12082461461284,133.15050779289493,140.91121628611,150.05995606784444,132.7942968290395,116.70037859795877,136.45100000000002
17,180,139.9323247604186,146.48465126346838,133.75218460151513,140.88884498165586,150.13527895233312,133.15957138580674,117.27672649771254,136.45100000000002
18,190,140.12248003320727,145.1602285603171,133.3135726667206,140.9402966632381,148.68612224536093,130.69001926091858,117.80437159588875,136.45100000000002
19,200,140.02748094812725,146.9247200433191,134.30071309122707,140.86680804663044,150.79771206720125,133.45191783333968,118.28968107027904,136.45100000000002
20,210,140.08669763363548,146.01572422064655,133.73575976265536,140.7940868296851,148.74841441075043,132.83448265649167,118.73802569825459,136.45100000000002
21,220,140.12778551213916,147.108466486943,134.60893124400275,140.99868591391342,148.46783235161098,133.9754193839377,119.15383750284293,136.45100000000002
22,230,140.03379905505673,144.6491254718253,135.30204035585882,140.92463251900742,147.71443949850394,131.99065489673643,119.54083741266948,136.45100000000002
23,240,140.2231955680365,145.1332128959105,135.42909797543706,141.08682576390132,148.10639168178687,133.3571300954136,119.90217328302619,136.45100000000002
24,250,140.22160810482058,145.2525663745466,135.18087734073129,141.073873224368,148.8619471990665,133.02745027103697,120.24060890260748,136.45100000000002
25,260,140.29401999287614,145.8056691151637,135.4626270324087,141.14894812022186,148.77290846889593,134.14013332701063,120.55838426671923,136.45100000000002
26,270,140.20563644862392,145.09475378899484,135.51273157538182,140.98624201106065,147.84190255753023,134.51154732279107,120.85753110757851,136.45100000000002
27,280,140.310067909755,144.5286806119927,134.42150245777995,141.1642514963195,147.28542966572815,134.37359098696624,121.13978842395808,136.45100000000002
28,290,140.1870243418028,145.98194771052414,135.14627195652065,141.0466855325547,148.17630156633192,133.4398999507229,121.40667793667697,136.45100000000002
29,300,140.2145296668379,144.61008903853644,134.78006494035526,141.06858386803836,147.10002802215934,132.96485177742545,121.65953948227445,136.45100000000002
30,310,140.21977051049143,145.66108122104674,134.22559661164752,141.04637438522462,148.7563111283516,133.16490521647685,121.8995543870409,136.45100000000002
31,320,140.29786096682827,144.7466564044535,135.6659207147863,141.07372569820737,147.87464177553338,133.4820023422393,122.12777188042111,136.45100000000002
32,330,140.331192443439,144.9992583914456,135.42899978710727,141.15699219572713,147.57331171724118,134.06253760454342,122.34510799174058,136.45100000000002
33,340,140.28707704215196,144.44849161402198,135.33075134029818,141.09382799680935,146.87537360920322,134.47520836319626,122.55237000613529,136.45100000000002
34,350,140.27366190572226,143.6756696930422,136.2659367467124,141.09850842056952,147.73735481270666,134.9770962112143,122.75044753121969,136.45100000000002
35,360,140.32495378361895,144.38277045191109,136.26584343233685,141.15672045943316,147.7363231407225,134.52744956907537,122.93984850391297,136.45100000000002
36,370,140.31173947674685,144.01932156911892,134.94159622163477,141.12129585733894,146.80977458180814,131.8783763723116,123.1212337532056,136.45100000000002
37,380,140.36292881239575,144.61928763654953,135.44217536990908,141.169520285204,147.0395652691721,135.36431619937792,123.29514491665441,136.45100000000002
38,390,140.31886003628418,144.01482410230275,136.63681883380627,141.12108319379837,146.81505362775547,134.59100235633855,123.46209967803267,136.45100000000002
39,400,140.34526972700556,144.25859836697228,136.515313251333,141.21078740570934,146.91809134040915,135.15399370221763,123.62250298401781,136.45100000000002
40,410,140.39081729375715,144.1174112427849,135.57258238847993,141.17758833320573,146.18430448808994,135.57604179600162,123.77681943395487,136.45100000000002
41,420,140.3233214446943,144.5625400185521,136.60628676662407,141.10337810339806,145.70464672642186,135.54867777384732,123.9254193736449,136.45100000000002
42,430,140.3610338974833,143.93098654419683,136.69948385506783,141.18141937208046,147.1233218264947,135.73038584224207,124.06861310881266,136.45100000000002
43,440,140.41637309453301,144.55577390858798,136.14592627867165,141.24590078590887,146.85515189367877,134.85712310920542,124.20672008907326,136.45100000000002
44,450,140.3412921758019,143.97242596615305,135.95668387171384,141.15820935759348,146.9381541655709,135.55157330425473,124.34010857435649,136.45100000000002
45,460,140.41556872602635,143.9929567023033,136.92632734571626,141.19544920114419,146.92246388683807,136.23942445170564,124.46895509435276,136.45100000000002
46,470,140.42274017138695,144.61945245379235,136.448941955465,141.2851872669601,146.67983303146582,135.95182328587538,124.59353078690924,136.45100000000002
47,480,140.47051266887928,144.61437375336277,136.9946640259442,141.32989534747352,146.8178212687696,136.25435925674643,124.71401773809237,136.45100000000002
48,490,140.42904693386916,144.0377729183191,135.88638640344936,141.23900031508117,146.4971112939018,136.2273657085736,124.83077674063478,136.45100000000002
49,500,140.41682286516863,144.6591411090999,137.26625812993885,141.1854400182018,147.0996229599784,136.21110518789823,124.94389376773941,136.45100000000002
50,510,140.36096566874284,144.28049383150952,137.34155757653298,141.1833865254149,145.5993344436872,136.68176304428908,125.05354277879582,136.45100000000002
51,520,140.43494007184094,143.78844466595402,136.32043509706176,141.3066492252054,146.55086880172718,134.83856213922445,125.15991101143575,136.45100000000002
52,530,140.4753707814018,143.40106637181407,136.86485487166294,141.29300506925614,146.45052150104942,135.7153259785893,125.26318891238813,136.45100000000002
53,540,140.4744011891827,143.89920434764514,136.48865305513442,141.30246319223764,146.24325356633577,136.18438817626222,125.36350901455268,136.45100000000002
54,550,140.47937151777884,143.16862726332508,137.11768862277836,141.29148743027818,146.3358876650489,136.10457811720516,125.46099442904517,136.45100000000002
55,560,140.4890259027095,144.21383151581506,136.70119712478265,141.30122187080534,146.8086464331838,135.3257032717759,125.55577565508986,136.45100000000002
56,570,140.45221749652558,143.95647825977977,136.59354673898008,141.22450481478506,146.21437799183101,135.79593368914485,125.6479874000203,136.45100000000002
57,580,140.52014891666929,143.51515956108577,137.12213969181417,141.33186432736863,147.19460960897905,135.478279925889,125.73770322907586,136.45100000000002
58,590,140.45525578252932,145.0857475296916,137.32277527490587,141.27968710972047,147.9694489253372,136.09260872888964,125.825147862877,136.45100000000002
59,600,140.49122395114472,144.1906316426493,137.18507672163167,141.306029948057,147.14179720588498,136.18697972991515,125.91029490023814,136.45100000000002
60,610,140.47699620914494,143.4739086531454,137.3671508016914,141.30528108325518,146.11955103018443,136.94916138585734,125.99323844562639,136.45100000000002
