,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
24,250,4.794368803525793,5.254754118116523,4.399788513990607,4.44624240324378,5.413891666554022,1.6373973875447234,1.9999995185874022,3.1599999999999966
25,260,4.790447217520603,5.174787710532847,4.225826777340295,4.46862865856586,5.402683331964621,1.7826044589668548,1.9999999956378018,3.1599999999999966
26,270,4.910790570041006,6.1160115000011785,3.7915057162845756,4.477409306795384,5.35222143069014,1.586804035292463,2.013046291101642,3.1599999999999966
27,280,4.9220463807338986,6.231489203077459,3.632802941452155,4.473477069332359,5.413151514554194,1.5884058783073591,2.033343979576572,3.1599999999999966
28,290,4.920334273040647,6.0416230717904895,3.76361712079904,4.4962803529796735,5.358831006997306,1.7667440847916112,2.0524046112338774,3.1599999999999966
29,300,4.908482978001374,5.85152336756822,3.8555587827217934,4.51716311188923,5.334045623211896,2.31942564058852,2.0703455568849356,3.1599999999999966
30,310,4.9025296228414765,5.985931944385975,3.8639296268208554,4.504916075274832,5.310488050904183,1.9556106686787125,2.0872722758256574,3.1599999999999966
31,320,4.903707930931843,5.922280764334964,3.653797984309577,4.512487283287621,5.335885072244579,1.9728246357792116,2.1032687826408103,3.1599999999999966
32,330,4.93086142362182,5.904446167620492,3.9788208538512535,4.553842745914922,5.386260933543486,2.6208918897860904,2.1184201743064213,3.1599999999999966
33,340,4.9081878322843435,6.020323219688535,3.5278978223312407,4.520547247263777,5.326202549929555,1.6986787908970697,2.132792174825143,3.1599999999999966
34,350,4.910587533464703,5.9734794825088,3.7905735528953457,4.563901180542937,5.386658594548585,1.848748059200254,2.146452333923656,3.1599999999999966
35,360,4.926848642394716,5.992003333253322,3.719864471398502,4.568901509496652,5.338954246915627,1.8519234551548678,2.159454077176281,3.1599999999999966
36,370,4.911545735293553,5.9956458392573495,3.8699329812215453,4.561849829673774,5.315541226346419,2.403066994599584,2.1718495285820603,3.1599999999999966
37,380,4.902015495089121,5.954685799709608,3.8546627549329457,4.547590013368625,5.280769072750687,2.0545323204476986,2.1836800023267258,3.1599999999999966
38,390,4.91826065565899,6.103112818346872,4.025476823839028,4.591029843132619,5.336751165564486,2.597523686214341,2.194990444046742,3.1599999999999966
39,400,4.914040314716917,6.0396007109836205,3.8928127338615255,4.5797685565540815,5.33331877676844,2.224668774523984,2.2058132225297276,3.1599999999999966
